1.33333,90.6667,1.33333,7.1111,32.3889,1.33333,1.167,1.33333,35.4444,1.33333,9.9444,1.33333,79.5556,1.33333,42.1667,1.33333,9.3889,1.33333,23.5,1.33333,32.4444,,,1.33333,25.8333,1.33333,15.1111,1.33333,9.2222,1.33333,88.5556,1.33333,66,1.33333,25.6111,,,1.33333,37.3333,1.33333,25.1667,1.33333,37.7778,,,1.33333,55.8889,,,1.33333,22,1.33333,25.0556,1.33333,8.056,1.33333,71.3333,1.33333,50.1111,,,1.33333,29.6111,1.33333,61.389,1.33333,107.5,1.33333,29.2778,1.33333,4.6667,,,1.33333,28.5,,,,,1.33333,116.5,1.33333,41.1667,1.33333,98.0556,1.33333,23.3889,,,1.33333,17.4444,1.33333,0.9444,1.33333,67.8333,1.33333,59.8333,1.33333,48.8889,1.33333,34.722,1.33333,35.9444,1.33333,25.8333,1.33333,59.9444,1.33333,81.2778,,,1.33333,20.2778,1.33333,14.6667,1.33333,79.2222,1.33333,39.1667,1.33333,70,1.33333,112.6111,1.33333,17.6667,1.33333,40.3889,1.33333,0.2222,1.33333,97.0556,1.33333,65.1111,1.33333,45.7222,1.33333,43.5556,1.33333,64.7778,,,1.33333,22.1111,1.33333,14.1667,1.33333,93.5,1.33333,52.7222,1.33333,103.333,1.33333,50.1667,1.33333,40.7778,1.33333,22.9444,1.33333,80.6111,1.33333,83.4444,1.33333,0,,,1.33333,75.8333,1.33333,51,1.33333,40,1.33333,51.9444,1.33333,91.3889,1.33333,48.0556,,,1.33333,21.8333,,,1.33333,49.7222,1.33333,52.1111,0.7778,1.33333,58.0556,1.33333,0.1667,1.33333,14.0556,1.33333,0,1.33333,25.4444,1.33333,27.3333,1.33333,18.4444,1.33333,25.9444,1.33333,19.7778,1.33333,2.0556,1.33333,19.7778,1.33333,20.5556,1.33333,42.2222,1.33333,4,1.33333,17.1667,1.33333,26.3889,1.33333,69.5,1.33333,25.5556
1.46667,80.0556,1.46667,13.0556,49.1111,1.46667,4.278,1.46667,46.3333,1.46667,21.4444,1.46667,55.0556,1.46667,54.5,1.46667,24.1667,1.46667,13.6667,1.46667,30.7778,,,1.46667,33,1.46667,33.3889,1.46667,18.4444,1.46667,89.5,1.46667,64.7778,1.46667,29.8333,,,1.46667,29.6111,1.46667,38.7778,1.46667,45.2222,,,1.46667,73.2778,,,1.46667,22.6667,1.46667,30.0556,1.46667,23.5,,,1.46667,72.4444,,,1.46667,23.1667,1.46667,62.389,1.46667,115,1.46667,51.5556,1.46667,14.0556,,,1.46667,47.8333,,,,,1.46667,115.1667,1.46667,34.6111,1.46667,96.2222,1.46667,15.5556,,,1.46667,22.6667,1.46667,1.5556,1.46667,44.2778,,,1.46667,55.2778,1.46667,10.889,1.46667,57.8333,1.46667,28.8333,1.46667,83.6667,1.46667,86.6111,,,1.46667,28.9444,1.46667,2.1111,,,1.46667,49.2778,1.46667,79.8889,1.46667,108.0556,1.46667,3.6111,1.46667,57.7778,1.46667,3.6667,1.46667,74.9444,,,,,1.46667,62.7222,1.46667,70.8889,,,1.46667,9.6667,1.46667,13.3889,,,1.46667,28.5,1.46667,110.111,1.46667,53.5556,1.46667,43.6111,1.46667,23.7778,1.46667,88.6667,1.46667,91.2778,1.46667,0.2222,,,1.46667,86.8333,1.46667,43.1667,1.46667,28.6111,1.46667,48.1111,1.46667,110,1.46667,58.7778,,,1.46667,36.8333,,,1.46667,37.7222,1.46667,82.6667,5.5,1.46667,34.3333,1.46667,0,1.46667,23.3889,1.46667,3,1.46667,36.9444,1.46667,23.9444,1.46667,29.2778,1.46667,21.1111,1.46667,14.1667,1.46667,0.2778,1.46667,25.8889,1.46667,35.2778,1.46667,45.6111,1.46667,27.2222,1.46667,39.2778,1.46667,11.9444,1.46667,73.6667,1.46667,33.6667
1.6,67.2778,1.6,21.6667,56.6667,1.6,18.611,1.6,58.2222,1.6,29.3333,1.6,7.3889,1.6,59.2778,1.6,36.1111,1.6,7.7222,1.6,36.2778,,,,,1.6,38.8889,1.6,37.4444,1.6,63.9444,1.6,69.4444,1.6,34.3333,,,1.6,24.2222,1.6,41.4444,1.6,44.9444,,,1.6,78.6111,,,1.6,35.9444,1.6,17.1111,1.6,35.5,,,1.6,100.9444,,,1.6,19.5,1.6,59.944,1.6,117.8333,1.6,87.2222,1.6,20.5556,,,1.6,84.8333,,,,,1.6,111.8333,1.6,24.7222,1.6,90,,,,,1.6,28.7222,1.6,4.0556,,,,,1.6,60.6667,1.6,1.111,1.6,78.8889,1.6,37.8889,1.6,92.3333,1.6,86.4444,,,1.6,28.9444,1.6,7.3333,,,1.6,63.0556,1.6,82.3333,1.6,98.1667,1.6,0.1111,,,1.6,19.1111,,,,,,,1.6,84.6111,1.6,71.5556,,,1.6,15.3889,1.6,13.1111,,,,,1.6,109.722,1.6,62.2778,1.6,44,1.6,32.1111,1.6,99.8889,,,1.6,5.8889,,,1.6,70.5,1.6,36.8333,1.6,22.5,1.6,68.0556,1.6,111.1667,1.6,66.8889,,,1.6,46,,,1.6,31.5,1.6,100.0556,24.8889,,,1.6,0,1.6,30.7778,1.6,13.2222,1.6,44.1667,1.6,21.4444,1.6,32.8889,1.6,19.0556,1.6,27.6111,1.6,0.9444,1.6,38.9444,1.6,47.8889,1.6,46.6111,1.6,58.1111,1.6,68.5,1.6,2.4444,1.6,79.4444,1.6,51.7778
1.73333,60.0556,1.73333,29.2222,66.3333,1.73333,33.444,1.73333,64.4444,1.73333,41.1667,,,1.73333,35.9444,1.73333,48.5,1.73333,1.2778,1.73333,51.7222,,,,,,,1.73333,54.1111,,,,,1.73333,36.6111,,,1.73333,41.4444,1.73333,20.8889,1.73333,40.5,,,1.73333,77.3889,,,1.73333,50.4444,,,1.73333,40.944,,,,,,,1.73333,20.8889,,,1.73333,117.1667,1.73333,88.7778,1.73333,26.8333,,,1.73333,98.7778,,,,,,,1.73333,19.2778,1.73333,84.2778,,,,,1.73333,33.6667,1.73333,9.5,,,,,1.73333,60,1.73333,9.389,,,1.73333,41.3889,1.73333,92.7222,1.73333,77.3333,,,,,1.73333,28.5556,,,1.73333,71.3333,1.73333,80.1667,,,1.73333,0,,,1.73333,32.1111,,,,,,,,,1.73333,67.5,,,1.73333,37.7778,1.73333,16.2222,,,,,1.73333,107.389,,,1.73333,39.5,,,1.73333,109.2222,,,1.73333,22.3333,,,,,1.73333,36,1.73333,14.1667,1.73333,94.9444,,,1.73333,70.4444,,,1.73333,56.4444,,,1.73333,41.2778,,,35.6111,,,1.73333,1.6667,1.73333,36.3889,1.73333,19,1.73333,49.5556,,,1.73333,33.7778,1.73333,21.8333,1.73333,43.7778,1.73333,2.2222,1.73333,57,1.73333,72.8889,1.73333,50.2778,1.73333,85.5,1.73333,74.3889,1.73333,0.0556,1.73333,82.0556,1.73333,64.2778
1.86667,58.5556,1.86667,35.8889,80.4444,1.86667,45,1.86667,73.0556,1.86667,43.3889,,,,,1.86667,58.5,1.86667,0,1.86667,65.9444,,,,,,,1.86667,77.2222,,,,,1.86667,40.3333,,,1.86667,60.4444,1.86667,0.7778,1.86667,35.7222,,,1.86667,70.7222,,,1.86667,62.1111,,,1.86667,37.111,,,,,,,1.86667,30.6667,,,1.86667,114.5556,1.86667,53.4444,,,,,1.86667,80.1667,,,,,,,1.86667,16,1.86667,83.2222,,,,,1.86667,37.3333,1.86667,17.1667,,,,,1.86667,55.7222,1.86667,30.222,,,1.86667,43.8889,1.86667,93.8889,,,,,,,1.86667,43.8333,,,1.86667,79.7778,1.86667,83.5556,,,1.86667,8.3889,,,1.86667,39.3333,,,,,,,,,1.86667,62.4444,,,1.86667,62.2778,1.86667,28.7778,,,,,1.86667,100.056,,,1.86667,38.8889,,,1.86667,109.4444,,,1.86667,47.6111,,,,,1.86667,38.6111,1.86667,4.8333,1.86667,100.7778,,,1.86667,68,,,1.86667,59.1111,,,1.86667,57.3889,,,39.6111,,,1.86667,12.3333,1.86667,38.1667,1.86667,22.3889,1.86667,52,,,1.86667,34.0556,1.86667,26.7222,1.86667,50.4444,1.86667,6.6667,1.86667,72.8889,,,1.86667,45.3889,1.86667,99.7222,,,1.86667,4.2222,,,1.86667,60.6111
2,70.5,2,38.3333,84.6111,2,55.222,2,78.7222,2,43.7778,,,,,2,70,2,3,,,,,,,,,2,87.8333,,,,,2,39.8889,,,2,68.5556,,,,,,,2,61.0556,,,2,71.6667,,,,,,,,,,,2,46.5556,,,2,109.4444,,,,,,,,,,,,,,,2,16.8889,2,72.4444,,,,,2,37.5556,2,23,,,,,2,50.4444,2,50.222,,,2,44,2,102.1667,,,,,,,2,52.5556,,,2,80.6111,2,85,,,2,18.3333,,,2,48.2222,,,,,,,,,2,44.6111,,,2,81.6667,2,47.1667,,,,,,,,,2,34.0556,,,2,109.5,,,2,62.3889,,,,,2,46.2778,2,6.3333,,,,,2,60.6111,,,2,58.1667,,,2,68.3333,,,50.7778,,,2,37.1111,2,38.6667,2,19.2222,,,,,2,32.2222,2,41.0556,2,56.5,2,13.0556,2,93,,,2,34.8889,2,96.3333,,,2,22.8333,,,2,56.7778
2.13333,98.5556,2.13333,38.7222,89,2.13333,69.833,2.13333,79.5556,2.13333,45.6111,,,,,2.13333,76.8333,2.13333,20.9444,,,,,,,,,2.13333,71.5556,,,,,2.13333,38.3889,,,2.13333,74.0556,,,,,,,,,,,2.13333,64.3889,,,,,,,,,,,2.13333,62.8889,,,2.13333,98.5556,,,,,,,,,,,,,,,2.13333,27.4444,2.13333,59.5556,,,,,2.13333,40.2778,2.13333,16.7222,,,,,2.13333,43.8889,2.13333,66.778,,,2.13333,44.1111,2.13333,113.1111,,,,,,,2.13333,60,,,2.13333,81.9444,2.13333,86.7222,,,2.13333,22.1111,,,2.13333,54.2778,,,,,,,,,,,,,2.13333,89.3889,2.13333,67.8333,,,,,,,,,2.13333,26.4444,,,2.13333,107.4444,,,,,,,,,2.13333,57.1667,2.13333,23.8333,,,,,2.13333,49.4444,,,2.13333,61.1667,,,2.13333,70.6111,,,63.9444,,,2.13333,49.2778,,,,,,,,,,,2.13333,63.0556,2.13333,67.3333,2.13333,20.9444,2.13333,83.8333,,,2.13333,18.1111,2.13333,88.5,,,2.13333,40.1667,,,2.13333,62.7778
2.26667,109.1667,2.26667,39.5,89.6111,2.26667,90.056,2.26667,77,2.26667,49,,,,,2.26667,80.6111,2.26667,42.2778,,,,,,,,,,,,,,,2.26667,30.9444,,,2.26667,78.2222,,,,,,,,,,,2.26667,44.5,,,,,,,,,,,2.26667,75.3889,,,,,,,,,,,,,,,,,,,2.26667,48.2222,,,,,,,2.26667,38.5556,,,,,,,,,2.26667,84.278,,,2.26667,44.7222,2.26667,114.0556,,,,,,,2.26667,64.0556,,,2.26667,88.0556,2.26667,89.6111,,,2.26667,25.1667,,,2.26667,52.5,,,,,,,,,,,,,2.26667,89.8889,,,,,,,,,,,,,,,,,,,,,,,,,2.26667,60.3333,2.26667,45.3889,,,,,,,,,2.26667,59.7222,,,2.26667,73.2222,,,72.1111,,,2.26667,24.6667,,,,,,,,,,,,,,,2.26667,27.2778,,,,,2.26667,12,2.26667,92.5556,,,2.26667,47.7778,,,2.26667,70.7222
2.4,109.1667,2.4,35.3889,81.3333,2.4,107.944,2.4,64.7778,2.4,47.8889,,,,,2.4,78.3333,2.4,56.6111,,,,,,,,,,,,,,,2.4,13.6667,,,2.4,79.8333,,,,,,,,,,,2.4,19.2778,,,,,,,,,,,2.4,81.6667,,,,,,,,,,,,,,,,,,,2.4,67.2778,,,,,,,2.4,35.9444,,,,,,,,,2.4,98.056,,,,,2.4,112.1111,,,,,,,2.4,64.8333,,,2.4,98.4444,,,,,2.4,29.7222,,,2.4,35.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,61.8889,2.4,61.8889,,,,,,,,,2.4,61.0556,,,2.4,75.3889,,,73.6667,,,2.4,0.6667,,,,,,,,,,,,,,,2.4,32.2778,,,,,2.4,13.3333,2.4,95.7222,,,2.4,47.9444,,,2.4,77.3333
2.53333,80.2778,2.53333,30.3889,50.8333,2.53333,112.389,2.53333,53.5556,2.53333,46.3333,,,,,2.53333,71.8333,2.53333,65.2778,,,,,,,,,,,,,,,,,,,2.53333,83.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53333,23.8889,,,,,,,,,2.53333,103.556,,,,,2.53333,107.9444,,,,,,,2.53333,71.1667,,,2.53333,100.5556,,,,,2.53333,48.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53333,71.1667,,,,,,,,,,,,,2.53333,72.9444,,,47.3333,,,,,,,,,,,,,,,,,,,2.53333,36.2222,,,,,2.53333,23.1111,,,,,2.53333,49.9444,,,2.53333,77.2778
,,2.66667,16.5,,2.66667,106.333,2.66667,40.9444,2.66667,22.1667,,,,,2.66667,65.6111,2.66667,69.7222,,,,,,,,,,,,,,,,,,,2.66667,83.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66667,95.8889,,,,,,,2.66667,77.7222,,,,,,,,,2.66667,80.0556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66667,75.6111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66667,41.8889,,,,,2.66667,53.5,,,,
,,,,,,,2.8,21.8333,,,,,,,2.8,48.3889,2.8,78.6111,,,,,,,,,,,,,,,,,,,2.8,76.6111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,72.6111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,53.1111,,,,,2.8,55.9444,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93333,68.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93333,56.8889,,,,,2.93333,58.5556,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06667,53.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06667,59.7778,,,,,3.06667,59.2778,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,34.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,58,,,,,3.2,60.2778,,,,
